Handle,Title,Description,Status,Thumbnail,Image 1,Image 2,Image 3,Profile Name,Option 1 Name,Option 1 Value,Variant SKU,Variant Inventory Quantity,Variant Manage Inventory,Variant Allow Backorder,Variant Price [INR]
"slim-fit-short-sleeved-t-shirt-118","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27021243-70-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-118-XS",100,TRUE,FALSE,1043
"slim-fit-short-sleeved-t-shirt-118","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27021243-70-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-004?wid=2048&hei=2867&fit=crop","Default","Size","S","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-118-S",100,TRUE,FALSE,1043
"slim-fit-short-sleeved-t-shirt-118","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27021243-70-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-004?wid=2048&hei=2867&fit=crop","Default","Size","M","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-118-M",100,TRUE,FALSE,1043
"slim-fit-short-sleeved-t-shirt-118","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27021243-70-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-004?wid=2048&hei=2867&fit=crop","Default","Size","L","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-118-L",100,TRUE,FALSE,1043
"slim-fit-short-sleeved-t-shirt-118","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27021243-70-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-118-XL",100,TRUE,FALSE,1043
"slim-fit-short-sleeved-t-shirt-118","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27021243-70-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27021243-70-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-118-XXL",100,TRUE,FALSE,1043
"slim-fit-short-sleeved-t-shirt-119","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037911-49-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-119-XS",100,TRUE,FALSE,2303
"slim-fit-short-sleeved-t-shirt-119","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037911-49-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-004?wid=2048&hei=2867&fit=crop","Default","Size","S","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-119-S",100,TRUE,FALSE,2303
"slim-fit-short-sleeved-t-shirt-119","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037911-49-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-004?wid=2048&hei=2867&fit=crop","Default","Size","M","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-119-M",100,TRUE,FALSE,2303
"slim-fit-short-sleeved-t-shirt-119","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037911-49-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-004?wid=2048&hei=2867&fit=crop","Default","Size","L","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-119-L",100,TRUE,FALSE,2303
"slim-fit-short-sleeved-t-shirt-119","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037911-49-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-119-XL",100,TRUE,FALSE,2303
"slim-fit-short-sleeved-t-shirt-119","Slim-fit short-sleeved t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037911-49-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037911-49-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","SLIM-FIT-SHORT-SLEEVED-T-SHIRT-119-XXL",100,TRUE,FALSE,2303
"coolmax-slim-fit-t-shirt-120","COOLMAX® slim fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27067909-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","COOLMAX-SLIM-FIT-T-SHIRT-120-XS",100,TRUE,FALSE,3890
"coolmax-slim-fit-t-shirt-120","COOLMAX® slim fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27067909-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-004?wid=2048&hei=2867&fit=crop","Default","Size","S","COOLMAX-SLIM-FIT-T-SHIRT-120-S",100,TRUE,FALSE,3890
"coolmax-slim-fit-t-shirt-120","COOLMAX® slim fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27067909-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-004?wid=2048&hei=2867&fit=crop","Default","Size","M","COOLMAX-SLIM-FIT-T-SHIRT-120-M",100,TRUE,FALSE,3890
"coolmax-slim-fit-t-shirt-120","COOLMAX® slim fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27067909-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-004?wid=2048&hei=2867&fit=crop","Default","Size","L","COOLMAX-SLIM-FIT-T-SHIRT-120-L",100,TRUE,FALSE,3890
"coolmax-slim-fit-t-shirt-120","COOLMAX® slim fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27067909-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","COOLMAX-SLIM-FIT-T-SHIRT-120-XL",100,TRUE,FALSE,3890
"coolmax-slim-fit-t-shirt-120","COOLMAX® slim fit T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27067909-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27067909-50-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","COOLMAX-SLIM-FIT-T-SHIRT-120-XXL",100,TRUE,FALSE,3890
"100-cotton-t-shirt-with-embroidered-graphic-pocket-121","100% cotton T-shirt with embroidered graphic pocket","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27036000-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-T-SHIRT-WITH-EMBROIDERED-GRAPHIC-POCKET-121-XS",100,TRUE,FALSE,2640
"100-cotton-t-shirt-with-embroidered-graphic-pocket-121","100% cotton T-shirt with embroidered graphic pocket","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27036000-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-T-SHIRT-WITH-EMBROIDERED-GRAPHIC-POCKET-121-S",100,TRUE,FALSE,2640
"100-cotton-t-shirt-with-embroidered-graphic-pocket-121","100% cotton T-shirt with embroidered graphic pocket","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27036000-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-T-SHIRT-WITH-EMBROIDERED-GRAPHIC-POCKET-121-M",100,TRUE,FALSE,2640
"100-cotton-t-shirt-with-embroidered-graphic-pocket-121","100% cotton T-shirt with embroidered graphic pocket","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27036000-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-T-SHIRT-WITH-EMBROIDERED-GRAPHIC-POCKET-121-L",100,TRUE,FALSE,2640
"100-cotton-t-shirt-with-embroidered-graphic-pocket-121","100% cotton T-shirt with embroidered graphic pocket","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27036000-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-T-SHIRT-WITH-EMBROIDERED-GRAPHIC-POCKET-121-XL",100,TRUE,FALSE,2640
"100-cotton-t-shirt-with-embroidered-graphic-pocket-121","100% cotton T-shirt with embroidered graphic pocket","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27036000-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27036000-01-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-T-SHIRT-WITH-EMBROIDERED-GRAPHIC-POCKET-121-XXL",100,TRUE,FALSE,2640
"slim-fit-comfort-stretch-coolmax-t-shirt-122","Slim fit comfort stretch Coolmax ® T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27064425-97-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","SLIM-FIT-COMFORT-STRETCH-COOLMAX-T-SHIRT-122-XS",100,TRUE,FALSE,2334
"slim-fit-comfort-stretch-coolmax-t-shirt-122","Slim fit comfort stretch Coolmax ® T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27064425-97-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-004?wid=2048&hei=2867&fit=crop","Default","Size","S","SLIM-FIT-COMFORT-STRETCH-COOLMAX-T-SHIRT-122-S",100,TRUE,FALSE,2334
"slim-fit-comfort-stretch-coolmax-t-shirt-122","Slim fit comfort stretch Coolmax ® T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27064425-97-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-004?wid=2048&hei=2867&fit=crop","Default","Size","M","SLIM-FIT-COMFORT-STRETCH-COOLMAX-T-SHIRT-122-M",100,TRUE,FALSE,2334
"slim-fit-comfort-stretch-coolmax-t-shirt-122","Slim fit comfort stretch Coolmax ® T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27064425-97-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-004?wid=2048&hei=2867&fit=crop","Default","Size","L","SLIM-FIT-COMFORT-STRETCH-COOLMAX-T-SHIRT-122-L",100,TRUE,FALSE,2334
"slim-fit-comfort-stretch-coolmax-t-shirt-122","Slim fit comfort stretch Coolmax ® T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27064425-97-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","SLIM-FIT-COMFORT-STRETCH-COOLMAX-T-SHIRT-122-XL",100,TRUE,FALSE,2334
"slim-fit-comfort-stretch-coolmax-t-shirt-122","Slim fit comfort stretch Coolmax ® T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27064425-97-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27064425-97-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","SLIM-FIT-COMFORT-STRETCH-COOLMAX-T-SHIRT-122-XXL",100,TRUE,FALSE,2334
"100-cotton-striped-jersey-t-shirt-123","100% cotton striped jersey T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27047914-08-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-STRIPED-JERSEY-T-SHIRT-123-S",100,TRUE,FALSE,2334
"100-cotton-striped-jersey-t-shirt-123","100% cotton striped jersey T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27047914-08-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-STRIPED-JERSEY-T-SHIRT-123-M",100,TRUE,FALSE,2334
"100-cotton-striped-jersey-t-shirt-123","100% cotton striped jersey T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27047914-08-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-STRIPED-JERSEY-T-SHIRT-123-L",100,TRUE,FALSE,2334
"100-cotton-striped-jersey-t-shirt-123","100% cotton striped jersey T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27047914-08-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-STRIPED-JERSEY-T-SHIRT-123-XL",100,TRUE,FALSE,2334
"100-cotton-striped-jersey-t-shirt-123","100% cotton striped jersey T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27047914-08-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27047914-08-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-STRIPED-JERSEY-T-SHIRT-123-XXL",100,TRUE,FALSE,2334
"100-cotton-t-shirt-regular-fit-124","100% cotton T-shirt regular fit","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27045964-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","100-COTTON-T-SHIRT-REGULAR-FIT-124-XS",100,TRUE,FALSE,2303
"100-cotton-t-shirt-regular-fit-124","100% cotton T-shirt regular fit","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27045964-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-004?wid=2048&hei=2867&fit=crop","Default","Size","S","100-COTTON-T-SHIRT-REGULAR-FIT-124-S",100,TRUE,FALSE,2303
"100-cotton-t-shirt-regular-fit-124","100% cotton T-shirt regular fit","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27045964-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-004?wid=2048&hei=2867&fit=crop","Default","Size","M","100-COTTON-T-SHIRT-REGULAR-FIT-124-M",100,TRUE,FALSE,2303
"100-cotton-t-shirt-regular-fit-124","100% cotton T-shirt regular fit","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27045964-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-004?wid=2048&hei=2867&fit=crop","Default","Size","L","100-COTTON-T-SHIRT-REGULAR-FIT-124-L",100,TRUE,FALSE,2303
"100-cotton-t-shirt-regular-fit-124","100% cotton T-shirt regular fit","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27045964-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","100-COTTON-T-SHIRT-REGULAR-FIT-124-XL",100,TRUE,FALSE,2303
"100-cotton-t-shirt-regular-fit-124","100% cotton T-shirt regular fit","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27045964-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","100-COTTON-T-SHIRT-REGULAR-FIT-124-XXL",100,TRUE,FALSE,2303
"regular-fit-striped-t-shirt-125","Regular fit striped T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27075987-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XS","REGULAR-FIT-STRIPED-T-SHIRT-125-XS",100,TRUE,FALSE,2990
"regular-fit-striped-t-shirt-125","Regular fit striped T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27075987-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-004?wid=2048&hei=2867&fit=crop","Default","Size","S","REGULAR-FIT-STRIPED-T-SHIRT-125-S",100,TRUE,FALSE,2990
"regular-fit-striped-t-shirt-125","Regular fit striped T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27075987-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-004?wid=2048&hei=2867&fit=crop","Default","Size","M","REGULAR-FIT-STRIPED-T-SHIRT-125-M",100,TRUE,FALSE,2990
"regular-fit-striped-t-shirt-125","Regular fit striped T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27075987-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-004?wid=2048&hei=2867&fit=crop","Default","Size","L","REGULAR-FIT-STRIPED-T-SHIRT-125-L",100,TRUE,FALSE,2990
"regular-fit-striped-t-shirt-125","Regular fit striped T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27075987-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XL","REGULAR-FIT-STRIPED-T-SHIRT-125-XL",100,TRUE,FALSE,2990
"regular-fit-striped-t-shirt-125","Regular fit striped T-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27075987-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27075987-56-004?wid=2048&hei=2867&fit=crop","Default","Size","XXL","REGULAR-FIT-STRIPED-T-SHIRT-125-XXL",100,TRUE,FALSE,2990
"cotton-fine-knit-t-shirt-126","Cotton fine-knit t-shirt","Premium quality T-shirt from Mango.","published","https://media.mango.com/is/image/punto/27037918-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037918-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037918-56-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27037918-56-004?wid=2048&hei=2867&fit=crop","Default","Size","S","COTTON-FINE-KNIT-T-SHIRT-126-S",100,TRUE,FALSE,5540
