"ProductMedia-module__xopx3q__mediaWrapper href","ProductMedia-module__xopx3q__mediaWrapper src","ProductMedia-module__xopx3q__mediaWrapper src 2","ProductMedia-module__xopx3q__mediaWrapper src 3","ProductMedia-module__xopx3q__mediaWrapper href 4","ProductMedia-module__xopx3q__mediaWrapper src 4","ProductMedia-module__xopx3q__mediaWrapper src 5","ProductMedia-module__xopx3q__mediaWrapper src 6","ProductMedia-module__xopx3q__mediaWrapper src 7","ProductMedia-module__xopx3q__mediaWrapper href 8","ProductMedia-module__xopx3q__mediaWrapper src 8","ProductMedia-module__xopx3q__mediaWrapper href 9","ProductMedia-module__xopx3q__mediaWrapper src 9","SizePicker-module__WzYwuW__sizePickerAddToBagButton","SizePicker-module__WzYwuW__sizePickerAddToBagButton 2","SizePicker-module__WzYwuW__sizePickerAddToBagButton 3","SizePicker-module__WzYwuW__sizePickerAddToBagButton 4","SizePicker-module__WzYwuW__sizePickerAddToBagButton 5","ProductTitle-module__7eNKla__productTitle","srOnly-module__3MmknW__className 2","SinglePrice-module__y_asRG__center","srOnly-module__3MmknW__className 3","ColorBullet-module__BR9stq__colorBullet src","ColorBullet-module__BR9stq__colorBullet src 2","SizePicker-module__WzYwuW__sizePickerAddToBagButton 6","ColorBullet-module__BR9stq__colorBullet src 3","ColorBullet-module__BR9stq__colorBullet src 4","ColorBullet-module__BR9stq__colorBullet src 5","ColorBullet-module__BR9stq__colorBullet src 6","ColorBullet-module__BR9stq__colorBullet src 7","ColorBullet-module__BR9stq__colorBullet src 8","textLabelS-module__V7E1wa__className","SinglePrice-module__y_asRG__crossed","srOnly-module__3MmknW__className 4"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/40/00","https://media.mango.com/is/image/punto/37011433-40-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-40-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-40-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/40/00","https://media.mango.com/is/image/punto/37011433-40-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-40-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-40-011?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-40-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/40/00","https://media.mango.com/is/image/punto/37011433-40-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/40/00","https://media.mango.com/is/image/punto/37011433-40-030?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","Regular fit T-shirt 200gsm","Current price [Rs. 2,499.00 ]","Rs. 2,499.00","Colours","https://media.mango.com/is/image/punto/37011433-40-020?wid=40","https://media.mango.com/is/image/punto/37011433-55-020?wid=40","XXL","https://media.mango.com/is/image/punto/37011433-99-020?wid=40","https://media.mango.com/is/image/punto/37011433-45-020?wid=40","https://media.mango.com/is/image/punto/37011433-56-020?wid=40","https://media.mango.com/is/image/punto/37011433-02-020?wid=40","https://media.mango.com/is/image/punto/37011433-04-020?wid=40","https://media.mango.com/is/image/punto/37011433-38-020?wid=40","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/04/00","https://media.mango.com/is/image/punto/37011433-04-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-04-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-04-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/04/00","https://media.mango.com/is/image/punto/37011433-04-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-04-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-04-011?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011433-04-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/04/00","https://media.mango.com/is/image/punto/37011433-04-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/regular-fit-t-shirt-200gsm/37011433/04/00","https://media.mango.com/is/image/punto/37011433-04-030?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","Regular fit T-shirt 200gsm","Current price [Rs. 2,499.00 ]","Rs. 2,499.00","Colours","https://media.mango.com/is/image/punto/37011433-04-020?wid=40","https://media.mango.com/is/image/punto/37011433-55-020?wid=40","XXL","https://media.mango.com/is/image/punto/37011433-99-020?wid=40","https://media.mango.com/is/image/punto/37011433-45-020?wid=40","https://media.mango.com/is/image/punto/37011433-56-020?wid=40","https://media.mango.com/is/image/punto/37011433-02-020?wid=40","https://media.mango.com/is/image/punto/37011433-38-020?wid=40","https://media.mango.com/is/image/punto/37011433-40-020?wid=40","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-washed-t-shirt/37091439/50/00","https://media.mango.com/is/image/punto/37091439-50-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-50-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-50-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-washed-t-shirt/37091439/50/00","https://media.mango.com/is/image/punto/37091439-50-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-50-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-50-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-50-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-washed-t-shirt/37091439/50/00","https://media.mango.com/is/image/punto/37091439-50-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","100% cotton washed T-shirt","Current price [Rs. 2,899.00 ]","Rs. 2,899.00","Colours","https://media.mango.com/is/image/punto/37091439-50-020?wid=40","https://media.mango.com/is/image/punto/37091439-56-020?wid=40","XXL","https://media.mango.com/is/image/punto/37091439-35-020?wid=40","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/slim-fit/slim-fit-cotton-tank-top/37011438/02/00","https://media.mango.com/is/image/punto/37011438-02-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011438-02-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011438-02-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/slim-fit/slim-fit-cotton-tank-top/37011438/02/00","https://media.mango.com/is/image/punto/37011438-02-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011438-02-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011438-02-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011438-02-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/slim-fit/slim-fit-cotton-tank-top/37011438/02/00","https://media.mango.com/is/image/punto/37011438-02-030?wid=2048&hei=2867&fit=crop","","","S","M","L","XL","","Slim-fit cotton tank top","Current price [Rs. 1,899.00 ]","Rs. 1,899.00","Colours","https://media.mango.com/is/image/punto/37011438-02-020?wid=40","https://media.mango.com/is/image/punto/37011438-99-020?wid=40","","https://media.mango.com/is/image/punto/37011438-30-020?wid=40","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/linen-blend-slim-fit-t-shirt/37011435/04/00","https://media.mango.com/is/image/punto/37011435-04-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011435-04-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011435-04-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/linen-blend-slim-fit-t-shirt/37011435/04/00","https://media.mango.com/is/image/punto/37011435-04-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011435-04-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011435-04-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37011435-04-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/linen-blend-slim-fit-t-shirt/37011435/04/00","https://media.mango.com/is/image/punto/37011435-04-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Linen blend slim fit T-shirt","Current price [Rs. 3,899.00 ]","Rs. 3,899.00","Colours","https://media.mango.com/is/image/punto/37011435-04-020?wid=40","https://media.mango.com/is/image/punto/37011435-44-020?wid=40","XXL","https://media.mango.com/is/image/punto/37011435-01-020?wid=40","https://media.mango.com/is/image/punto/37011435-56-020?wid=40","https://media.mango.com/is/image/punto/37011435-50-020?wid=40","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/slim-fit-t-shirt-180gsm/37081426/56/00","https://media.mango.com/is/image/punto/37081426-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37081426-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37081426-56-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/slim-fit-t-shirt-180gsm/37081426/56/00","https://media.mango.com/is/image/punto/37081426-56-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37081426-56-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37081426-56-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37081426-56-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/slim-fit-t-shirt-180gsm/37081426/56/00","https://media.mango.com/is/image/punto/37081426-56-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Slim fit T-shirt 180gsm","Current price [Rs. 1,290.00 ]","Rs. 1,290.00","Colours","https://media.mango.com/is/image/punto/37081426-56-020?wid=40","https://media.mango.com/is/image/punto/37081426-99-020?wid=40","XXL","https://media.mango.com/is/image/punto/37081426-01-020?wid=40","https://media.mango.com/is/image/punto/37081426-45-020?wid=40","https://media.mango.com/is/image/punto/37081426-37-020?wid=40","https://media.mango.com/is/image/punto/37081426-07-020?wid=40","","","Online Exclusive","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-washed-t-shirt/37091439/35/00","https://media.mango.com/is/image/punto/37091439-35-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-35-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-35-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-washed-t-shirt/37091439/35/00","https://media.mango.com/is/image/punto/37091439-35-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-35-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-35-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/37091439-35-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-washed-t-shirt/37091439/35/00","https://media.mango.com/is/image/punto/37091439-35-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","100% cotton washed T-shirt","Current price [Rs. 2,899.00 ]","Rs. 2,899.00","Colours","https://media.mango.com/is/image/punto/37091439-35-020?wid=40","https://media.mango.com/is/image/punto/37091439-56-020?wid=40","XXL","https://media.mango.com/is/image/punto/37091439-50-020?wid=40","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-t-shirt-regular-fit/27045964/51/00","https://media.mango.com/is/image/punto/27045964-51-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-51-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-51-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-t-shirt-regular-fit/27045964/51/00","https://media.mango.com/is/image/punto/27045964-51-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-51-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-51-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27045964-51-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/100-cotton-t-shirt-regular-fit/27045964/51/00","https://media.mango.com/is/image/punto/27045964-51-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","100% cotton T-shirt regular fit","Initial price struck through [Rs. 3,290.00 ]","Rs. 2,303.00","Colours","https://media.mango.com/is/image/punto/27045964-51-020?wid=40","https://media.mango.com/is/image/punto/27045964-01-020?wid=40","XXL","https://media.mango.com/is/image/punto/27045964-56-020?wid=40","https://media.mango.com/is/image/punto/27045964-41-020?wid=40","","","","","","Rs. 3,290.00","Current price [Rs. 2,303.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/42/00","https://media.mango.com/is/image/punto/17057767-42-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-42-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-42-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/42/00","https://media.mango.com/is/image/punto/17057767-42-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-42-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-42-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-42-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/42/00","https://media.mango.com/is/image/punto/17057767-42-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Relaxed-fit cotton-linen t-shirt","Initial price struck through [Rs. 2,290.00 ]","Rs. 1,832.00","Colours","https://media.mango.com/is/image/punto/17057767-42-020?wid=40","https://media.mango.com/is/image/punto/17057767-13-020?wid=40","XXL","https://media.mango.com/is/image/punto/17057767-54-020?wid=40","","","","","","","Rs. 2,290.00","Current price [Rs. 1,832.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-t-shirt/27027914/99/00","https://media.mango.com/is/image/punto/27027914-99-500?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027914-99-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027914-99-002?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-t-shirt/27027914/99/00","https://media.mango.com/is/image/punto/27027914-99-003?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027914-99-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027914-99-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27027914-99-007?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-t-shirt/27027914/99/00","https://media.mango.com/is/image/punto/27027914-99-023?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/henley-t-shirt/27027914/99/00","https://media.mango.com/is/image/punto/27027914-99-900?wid=2048&hei=2867&fit=crop","XS","S","M","L","XL","Henley T-shirt","Current price [Rs. 3,890.00 ]","Rs. 3,890.00","","","","XXL","","","","","","","","",""
"https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/54/00","https://media.mango.com/is/image/punto/17057767-54-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-54-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-54-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/54/00","https://media.mango.com/is/image/punto/17057767-54-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-54-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-54-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17057767-54-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/relaxed-fit-cotton-linen-t-shirt/17057767/54/00","https://media.mango.com/is/image/punto/17057767-54-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Relaxed-fit cotton-linen t-shirt","Initial price struck through [Rs. 2,290.00 ]","Rs. 1,832.00","Colours","https://media.mango.com/is/image/punto/17057767-54-020?wid=40","https://media.mango.com/is/image/punto/17057767-13-020?wid=40","XXL","https://media.mango.com/is/image/punto/17057767-42-020?wid=40","","","","","","","Rs. 2,290.00","Current price [Rs. 1,832.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/56/00","https://media.mango.com/is/image/punto/27061254-56-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-56-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-56-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/56/00","https://media.mango.com/is/image/punto/27061254-56-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-56-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-56-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-56-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/56/00","https://media.mango.com/is/image/punto/27061254-56-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Long sleeve regular fit T-shirt","Initial price struck through [Rs. 2,890.00 ]","Rs. 2,312.00","Colours","https://media.mango.com/is/image/punto/27061254-56-020?wid=40","https://media.mango.com/is/image/punto/27061254-99-020?wid=40","XXL","https://media.mango.com/is/image/punto/27061254-01-020?wid=40","https://media.mango.com/is/image/punto/27061254-32-020?wid=40","","","","","","Rs. 2,890.00","Current price [Rs. 2,312.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/32/00","https://media.mango.com/is/image/punto/27061254-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-32-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/32/00","https://media.mango.com/is/image/punto/27061254-32-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-32-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-32-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-32-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/32/00","https://media.mango.com/is/image/punto/27061254-32-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Long sleeve regular fit T-shirt","Initial price struck through [Rs. 2,890.00 ]","Rs. 2,312.00","Colours","https://media.mango.com/is/image/punto/27061254-32-020?wid=40","https://media.mango.com/is/image/punto/27061254-99-020?wid=40","XXL","https://media.mango.com/is/image/punto/27061254-01-020?wid=40","https://media.mango.com/is/image/punto/27061254-56-020?wid=40","","","","","","Rs. 2,890.00","Current price [Rs. 2,312.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/01/00","https://media.mango.com/is/image/punto/27061254-01-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-01-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-01-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/01/00","https://media.mango.com/is/image/punto/27061254-01-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-01-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-01-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061254-01-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/long-sleeve-regular-fit-t-shirt/27061254/01/00","https://media.mango.com/is/image/punto/27061254-01-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Long sleeve regular fit T-shirt","Initial price struck through [Rs. 2,890.00 ]","Rs. 2,312.00","Colours","https://media.mango.com/is/image/punto/27061254-01-020?wid=40","https://media.mango.com/is/image/punto/27061254-99-020?wid=40","XXL","https://media.mango.com/is/image/punto/27061254-56-020?wid=40","https://media.mango.com/is/image/punto/27061254-32-020?wid=40","","","","","","Rs. 2,890.00","Current price [Rs. 2,312.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/regular-fit-striped-100-cotton-shirt/17037774/45/00","https://media.mango.com/is/image/punto/17037774-45-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17037774-45-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17037774-45-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/regular-fit-striped-100-cotton-shirt/17037774/45/00","https://media.mango.com/is/image/punto/17037774-45-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17037774-45-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17037774-45-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/17037774-45-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/regular-fit-striped-100-cotton-shirt/17037774/45/00","https://media.mango.com/is/image/punto/17037774-45-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Regular-fit striped 100% cotton shirt","Initial price struck through [Rs. 2,490.00 ]","Rs. 1,992.00","","","","XXL","","","","","","","","Rs. 2,490.00","Current price [Rs. 1,992.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/perkins-neck-long-sleeved-t-shirt/27061311/32/00","https://media.mango.com/is/image/punto/27061311-32-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-32-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-32-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/perkins-neck-long-sleeved-t-shirt/27061311/32/00","https://media.mango.com/is/image/punto/27061311-32-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-32-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-32-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-32-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/perkins-neck-long-sleeved-t-shirt/27061311/32/00","https://media.mango.com/is/image/punto/27061311-32-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Perkins-neck long-sleeved t-shirt","Initial price struck through [Rs. 3,290.00 ]","Rs. 2,303.00","Colours","https://media.mango.com/is/image/punto/27061311-32-020?wid=40","https://media.mango.com/is/image/punto/27061311-99-020?wid=40","XXL","","","","","","","","Rs. 3,290.00","Current price [Rs. 2,303.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/perkins-neck-long-sleeved-t-shirt/27061311/99/00","https://media.mango.com/is/image/punto/27061311-99-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-99-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-99-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/perkins-neck-long-sleeved-t-shirt/27061311/99/00","https://media.mango.com/is/image/punto/27061311-99-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-99-007?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-99-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27061311-99-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/long-sleeve/perkins-neck-long-sleeved-t-shirt/27061311/99/00","https://media.mango.com/is/image/punto/27061311-99-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Perkins-neck long-sleeved t-shirt","Initial price struck through [Rs. 3,290.00 ]","Rs. 2,303.00","Colours","https://media.mango.com/is/image/punto/27061311-99-020?wid=40","https://media.mango.com/is/image/punto/27061311-32-020?wid=40","XXL","","","","","","","","Rs. 3,290.00","Current price [Rs. 2,303.00 ]"
"https://shop.mango.com/in/en/p/men/t-shirts/basics/heavy-weight-relaxed-fit-t-shirt/27054430/36/00","https://media.mango.com/is/image/punto/27054430-36-002?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27054430-36-001?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27054430-36-003?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/heavy-weight-relaxed-fit-t-shirt/27054430/36/00","https://media.mango.com/is/image/punto/27054430-36-004?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27054430-36-008?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27054430-36-023?wid=2048&hei=2867&fit=crop","https://media.mango.com/is/image/punto/27054430-36-900?wid=2048&hei=2867&fit=crop","https://shop.mango.com/in/en/p/men/t-shirts/basics/heavy-weight-relaxed-fit-t-shirt/27054430/36/00","https://media.mango.com/is/image/punto/27054430-36-030?wid=2048&hei=2867&fit=crop","","","XS","S","M","L","XL","Heavy weight relaxed fit T-shirt","Initial price struck through [Rs. 1,990.00 ]","Rs. 1,592.00","Colours","https://media.mango.com/is/image/punto/27054430-36-020?wid=40","https://media.mango.com/is/image/punto/27054430-99-020?wid=40","XXL","https://media.mango.com/is/image/punto/27054430-56-020?wid=40","https://media.mango.com/is/image/punto/27054430-05-020?wid=40","https://media.mango.com/is/image/punto/27054430-39-020?wid=40","https://media.mango.com/is/image/punto/27054430-50-020?wid=40","","","","Rs. 1,990.00","Current price [Rs. 1,592.00 ]"
